Date,Small Size Low BE/ME,Small Size 2 BE/ME,Small Size 3 BE/ME,Small Size 4 BE/ME,Small Size High BE/ME,2 Size Low BE/ME,2 Size 2 BE/ME,2 Size 3 BE/ME,2 Size 4 BE/ME,2 Size High BE/ME,3 Size Low BE/ME,3 Size 2 BE/ME,3 Size 3 BE/ME,3 Size 4 BE/ME,3 Size High BE/ME,4 Size Low BE/ME,4 Size 2 BE/ME,4 Size 3 BE/ME,4 Size 4 BE/ME,4 Size High BE/ME,Big Size Low BE/ME,Big Size 2 BE/ME,Big Size 3 BE/ME,Big Size 4 BE/ME,Big Size High BE/ME
196302,16.92,15.76,13.25,14.34,11.19,36.44,32.31,33.18,34,32.35,70.06,77.2,70.47,67.76,71.02,193.37,172.57,177.56,155.93,193.71,1559.72,1237.25,1209.08,660.27,721.3
196303,16.33,15.16,13.09,14.18,11.29,34.94,31.59,32.29,33.26,32.25,67.23,75.88,69.8,65.67,71.39,186.65,169.45,175.27,153.74,192.01,1502.17,1211.51,1175.29,646.8,710.62
196304,17.09,14.91,13.08,14.34,11.66,34.74,31.86,32.56,34.13,32.55,67.11,76.84,70.31,67.85,72.27,190.32,171.78,179.6,158.46,199.07,1556.47,1243.87,1227.8,677.39,749.02
196305,17.91,15.13,13.36,14.81,11.97,35.51,33.5,32.69,35.57,34.49,69.4,79.79,70.61,69.94,75.89,197.95,177.65,188.22,169.65,207.13,1630.92,1294.38,1299.98,703.88,807.21
196306,18.49,15.34,13.68,15.36,12.89,36.2,34.3,32.89,37.18,36.02,71.63,81.08,72.17,72.97,80.19,200.39,179.79,191.05,176.03,214.1,1675.32,1282.34,1313.79,714.45,837.58
196307,10.49,10.96,10.35,10.6,9.58,36.58,36.59,35.92,36.28,35.11,73.08,77.22,73.47,75.11,71.28,195.75,185.46,183.66,165,175.87,1523.76,1528.8,798.07,753.43,803.85
196308,10.57,10.98,10.39,10.58,9.4,35.86,36.67,35.56,35.54,34.66,71.67,75.68,72.77,73.37,69.89,193.69,182.05,179.69,162.2,172.06,1524.82,1534.37,804.62,747.93,792.59
196309,10.96,11.2,10.5,10.83,9.78,37.76,38.26,36.73,36.92,37.39,75.35,78.85,76.6,76.52,73.21,204.02,190.29,189.82,173.47,180.73,1606.1,1589.9,839.55,804.74,838.04
196310,10.65,11.2,10.36,10.58,9.72,36.21,37.56,36.4,36.04,36.21,71.62,77.48,75.87,75.43,71.56,198.25,186.23,185.28,166.77,176.75,1582.51,1575.67,830.82,802.98,805.18
196311,10.79,11.12,10.47,10.57,9.94,36.61,39.14,37.19,36.81,37.6,73.18,77.79,77.8,76.95,72.23,197.47,187.56,189.37,175.6,176.77,1665.68,1601.29,825.11,820.07,803.79
196312,10.44,10.62,10.27,10.43,9.8,35.01,38.32,36.78,36.23,37.39,70.84,76.18,75.87,75.93,70.99,195.19,185.37,187.41,176.63,182.62,1630.9,1607.41,808.7,797.93,812.34
196401,10.02,10.54,10.14,10.2,9.58,34.66,37.86,37.06,36.43,37.45,71.03,76.94,76.54,76.76,71.04,194.31,187.18,189.76,181.69,192.8,1671.86,1642.08,826.63,816.45,829.38
196402,10.41,10.86,10.53,10.62,10.04,34,37.58,38.38,36.94,39,71.34,77.27,78.37,79.78,73.25,193.3,190.29,191.79,188.18,198.7,1722.42,1692.9,839.36,832.22,838.65
196403,10.72,11.13,10.54,10.62,10.47,34.5,38.13,39.3,37.53,41.23,71.4,78.96,79.55,82.32,75.89,197.92,192.22,196.82,201.16,207.29,1746.48,1692.26,843.39,859.32,868.11
196404,10.78,11.23,10.76,10.97,10.76,35.21,39.24,40.54,39.53,43.62,70.7,80.82,82.88,86.61,80.65,201.01,197.04,206.78,214.63,208.35,1764.64,1701.59,874.76,892.73,863.34
196405,10.59,11.5,10.77,10.85,10.57,34.9,37.61,40.72,38.91,43.3,69.11,79.76,83.02,85.78,79.75,195.31,198.32,209.62,210.13,203.19,1767.57,1725.73,880.07,882.12,885.02
196406,10.43,11.35,10.79,10.87,10.7,35.95,37.64,41.52,39.47,44.77,68.6,80.77,82.49,87.12,81.44,197.2,202.28,211.62,214.59,210.99,1794.94,1721.76,885.68,914.22,911.06
196407,12.03,12.37,11.31,10.92,9.37,42.73,40.09,39.68,37.3,39.04,79.73,84.76,86.3,76.26,76.5,206.73,215.21,194.91,196.35,191.72,1862.81,1691.91,966.1,942.08,798.51
196408,12.12,12.84,11.66,11.19,9.79,42.9,40.75,41.23,38.42,39.96,81.91,86.87,88.79,78.67,77.36,208.94,221.61,197.72,199.78,199.07,1909.78,1702.62,1002.27,957.11,803.82
196409,12.27,12.57,11.43,11.06,9.76,42.04,39.6,40.68,38.36,39.23,79.46,85.96,89.05,78.22,75.77,206.27,221.42,198.95,198.76,198.27,1877.12,1667.43,996.16,943.49,775.07
196410,12.83,13.05,12.06,11.32,10.12,43.46,40.36,41.61,38.99,40.97,80.67,88.13,91.62,80.43,78.32,212.09,228.12,207.08,206.27,206.93,1933.72,1684.15,1039.43,985.69,824.09
196411,13.03,13.09,12.37,11.52,10.44,42.78,41.1,42.39,39.46,41.48,83.17,91.15,93.09,81.44,80.37,214.34,230.45,209.47,212.64,213.34,1938.96,1700.54,1040.83,985.74,852.64
196412,12.99,13,12.43,11.57,10.47,42.39,40.85,42.27,39.02,40.61,84.29,91.3,92.69,81.43,80.38,215.25,233.04,207.25,209.75,204.35,1944.29,1686.43,1050.74,967.77,809.03
196501,12.77,12.79,12.09,11.19,10.15,42.93,40.71,41.88,38.01,40.04,84.2,91.85,92,79.65,79.39,216.55,232.64,203.24,207.05,200.22,1958.43,1705.66,1040.02,955.77,796.56
196502,13.85,13.53,12.82,11.99,10.96,46.15,43.12,44.16,40.26,42.45,88.52,97.5,96.58,84.36,84.83,228.14,241.82,213.66,217.59,214.89,2049.26,1726.12,1070.73,988.35,821.46
196503,14.06,13.63,13.17,12.28,11.26,47.66,44.75,45.66,41.47,43.82,91.77,102,100.91,86.48,87.39,230.85,249.64,221.23,223.51,218.07,2044.63,1713.91,1065.43,979.12,808.7
196504,14.25,13.98,13.29,12.54,11.52,48.53,43.91,45.99,41.87,43.76,91.29,101.35,100.3,87.42,87.61,228.88,247.97,219.51,223.8,222.06,2015.32,1682.21,1047.01,972.15,809.13
196505,14.72,14.65,13.97,13.03,12.04,48.48,45.85,48.02,43.8,45.96,93.78,104.26,104.51,90.39,93.43,234.82,254.79,229.55,233.52,227.59,2106.57,1712.85,1068.02,991.14,840.25
196506,14.62,14.28,13.73,12.95,11.86,49.01,45.1,47.49,43.46,44.81,93.13,104.38,102.56,88.82,92.52,231.61,254.05,226.42,231.71,219.6,2080.5,1719.39,1058.7,979.57,808.67
196507,12.97,13.2,12.82,12.21,10.23,42.88,44.28,41.81,39.57,38.73,86.21,88.45,93.4,85.22,76.03,213.06,228.54,212.84,205.07,201.43,1938.46,1788.94,930.66,837.03,910.13
196508,13.27,13.68,13.21,12.48,10.66,44.49,44.79,42.89,40.99,40.36,87.22,92.3,95.56,88.91,79.48,219.72,235.25,221.49,210.34,212.46,1966.79,1787.17,946.58,868.73,955.53
196509,13.65,14.4,13.88,12.84,11.05,47.74,46.35,44.76,42.66,41.84,94.01,96.55,102.51,91.67,83.73,228.38,243.83,232.56,215.86,221.19,2022.26,1801,974.29,872.1,972.01
196510,14.05,15.26,13.96,13.3,11.45,50.29,47.92,45.93,44.59,42.88,96.4,98.56,104.81,96.16,87.36,236.26,252.44,234.5,221.26,228.93,2099.94,1839.84,996.91,901.77,1001.48
196511,14.88,16.56,14.89,14.03,12.46,52.6,50.72,47.32,46.93,45.14,100.89,103.19,110.6,100.57,91.74,246.08,260.04,241.1,230.74,245.85,2164.6,1843.71,1025.45,938.62,1053.63
196512,15.39,17.56,15.28,15.02,13.27,53.29,53.31,49.11,49.28,46.8,104.29,106.33,115.86,103.08,93.69,253.78,266.35,248.3,231.74,260.15,2142.26,1797.15,1032.09,922.11,1023.91
196601,16.35,18.8,15.64,15.56,13.93,54.65,55.86,51.12,50.28,50.08,106.72,106.87,120.35,104.24,98.59,256.12,269.43,251.54,241.38,271.64,2162.18,1790.88,1052.32,947.03,1052.15
196602,17.27,19.92,16.95,17.03,15.12,57.31,58.85,53.69,52.88,53.27,110.94,109.82,123.69,109.03,101.27,257.58,274.55,263.74,251.43,286.53,2152.72,1778.53,1069.66,973.52,1086.12
196603,18.38,21.13,17.23,17.79,16.02,60.13,61.71,54.54,52.63,55.01,110.83,111.47,128.62,111.24,103.79,262.99,269.32,264.76,252.13,295.82,2115.35,1726.91,1045.29,949.51,1059.3
196604,18.44,20.91,16.94,17.6,15.81,60.55,60.55,53.24,50.53,53.27,108.67,105.99,125.34,107.21,99.61,262.08,264.96,254.91,244.88,282.67,2081.97,1664.31,1031.9,927.63,1009.11
196605,20.37,21.88,17.88,18.63,16.41,62.14,63.67,55.3,54.36,57.7,112.76,109.92,129.1,111.88,101.89,272.51,271.19,263.5,256.53,282.94,2124.56,1694.07,1042.68,949.16,1026.54
196606,17.85,19,15.89,16.6,14.45,55.95,57.09,50.17,48.74,51.65,105.31,101.8,118.88,99.59,91.77,257.95,256.23,244.94,232.95,251.82,2024.72,1616.98,987.51,890.05,965.68
196607,16.22,16.43,14.44,16.07,13.12,51.67,49.61,48.19,50.67,49.7,100.07,100.15,104.96,105.63,97.8,249.48,260.82,236.45,236.24,238.97,2024.91,980.02,2012.18,1064.24,908.97
196608,15.88,16.1,14.07,15.89,12.97,49.81,49.1,47.61,49.74,48.81,98.98,98.1,103.97,104.39,96.38,247.03,256.79,231.11,229.67,232.78,1989.42,964.62,1999.08,1071.87,894.22
196609,13.97,14.36,12.64,14.07,11.58,43.17,43.89,42.85,44.68,43.21,88.34,89.22,95,93.58,87.35,223.45,236.03,211.89,212.77,209.85,1837.72,874.8,1895.53,998.33,816.58
196610,13.69,14.02,12.38,13.62,11.43,42.18,44.12,41.79,43.69,41.88,86.11,84.89,94.49,92.88,86.06,220.9,235.86,208.67,205.17,208.29,1811.68,882.08,1901.96,999.37,801.96
196611,12.59,13.12,11.79,13.12,11.25,39.76,43.57,41.33,43.68,41.73,84.21,86.05,97.53,97.12,87.35,221.3,246.96,215.82,212.61,211.53,1863.57,931.09,2076.2,1060.08,851.46
196612,13.63,13.55,12.28,13.37,11.44,42.75,44.52,44.24,44.2,42.61,92.37,91.54,97.71,101.19,86.96,239.19,248.92,217.94,215.66,211.88,1918.71,942.69,2005.25,1036.69,834.87
196701,14.17,13.89,12.55,13.43,11.42,44.68,45.75,44.58,44.99,42.91,94.93,93.84,98.22,104,86.23,246.24,253.97,220.6,222.82,215.41,1899.98,941.79,2032.01,1033.47,832.62
196702,17.04,16.74,14.94,16.18,13.4,52.21,53.05,52.57,52.75,51.62,111.12,106.87,110.16,117.83,98.46,270.53,270.44,243.34,246.72,243.87,2045.4,1006.45,2128.89,1112.36,944.74
196703,18.3,17.52,15.74,16.86,14.15,53.85,53.91,53.71,53.48,52.28,113.09,108.72,111.59,118.23,98.76,277.86,268.45,241.86,246.68,243.21,2083.98,1009.48,2096.22,1095.08,927.07
196704,19.6,18.56,16.48,18.07,14.84,57.45,56.95,57.53,56.47,55.38,119.18,114.51,114.38,127.19,102.59,293.22,279.19,255.74,256.87,257.13,2170.34,1038.43,2159.46,1144.31,973.52
196705,20.94,19.3,17.05,18.77,15.36,58.55,58.83,60.47,58.62,57.12,126.63,118,116.79,134.14,105.37,314.25,286.91,264.3,265.02,263.8,2318.06,1067.34,2161.28,1183.91,988
196706,21,19.33,17.01,18.54,15.2,57.75,59.09,59.91,56.87,55.14,122.36,115.8,114.07,130.02,102.79,306.13,284.2,257.28,260.53,260.94,2178.45,1016.35,2055.95,1131.25,944.76
196707,20.04,19.99,18.98,18.46,16.16,58.5,65.31,58.48,60.12,57.48,128.39,125.64,118.95,120.56,114.92,295.59,288.35,296.1,262.51,291.16,1830.14,1470.27,2196.74,852.98,1164.23
196708,22.17,21.97,20.77,19.85,18.07,62.08,69.7,63.97,65.66,62.24,135.2,131.64,125.74,129.24,128.63,310.27,301.25,310.35,280.92,317.17,1910.25,1552.46,2242.28,901.44,1235.19
196709,22.01,22.06,20.76,19.83,18.39,61.3,68.55,64.21,65.95,62.59,130.95,132.34,126.81,130.42,127.73,306.95,295.2,305.11,285.1,332.88,1893.81,1526.59,2189.31,899.79,1242.7
196710,24.58,24.26,22.43,21.31,19.06,64.37,71.84,68.64,69.69,64.42,138.24,134.28,130.18,135.9,130.56,317.84,298.9,311.08,294.86,333.51,1963.9,1572.61,2279.31,920.24,1244.44
196711,25,23.27,22.03,21.03,18.53,63.85,70.11,68.99,67.62,61.06,133.3,132.56,124.71,131.65,127.1,302.76,281.7,293.84,288.67,314.09,1957.59,1508.56,2214.2,860.25,1159.74
196712,24.72,24.26,21.71,20.7,18.27,64.5,70.25,69.71,67.62,60.8,136.75,133.34,124.88,130.74,125.34,312.26,282.84,294.61,286.84,311.03,1976.3,1500.44,2199.28,851.65,1150.77
196801,27.94,26.72,23.51,22.54,20.12,72.44,74.57,75.98,71.08,64.9,147.13,140.53,129.61,138.25,129.89,316.37,289.61,307.68,299.44,322.02,2012.91,1544.33,2246.31,897.48,1181.8
196802,28.8,27.39,24.12,23.27,21.31,68.76,72.88,75.52,70.63,66.5,136.92,139.21,128.47,136.61,133.35,291.03,289.43,298.1,299.2,319.53,1885.1,1451.03,2255.59,872.22,1174.81
196803,25.5,25.41,22.75,21.61,20.08,63.97,67.95,68.54,67.88,62.35,127.33,133.36,123.97,132.84,126.86,274.54,278.69,288.42,283.03,304.9,1822.03,1410.72,2191.38,840.41,1143.74
196804,24.99,25.36,22.62,21.13,19.98,63.66,66.51,68.32,66.9,62.31,129.72,132.53,120.69,133.43,126.06,275.37,273.3,284.13,282.01,303.36,1876.95,1394.37,2181.97,823.58,1165.52
196805,30.37,29.9,26.26,24.58,23.12,75.7,75.02,79.34,74.25,69.73,150.58,148.23,130.51,146.85,148.35,309.83,292.52,306.79,317.7,338.75,2077.1,1495.62,2250.21,898.6,1283.41
196806,33.63,33.63,29.06,27.34,25.78,84.69,79.83,83.97,79.87,74.51,163.69,154.88,136.21,153.76,158.36,324.03,305.32,314.93,324.88,358.21,2118.22,1503.89,2214.5,884.82,1332.51
196807,29.17,27.75,26.71,26.36,25.71,82.68,80.64,79.75,78.6,81.67,151.31,161.13,152.58,157.91,145.15,331.28,344.38,338.46,366.55,342.82,2521.55,1782.81,1477.33,1779.02,1194.74
196808,27.86,26.46,25.69,25.81,25.9,75.31,77.35,78.01,78.41,81.28,142.55,154.75,146.92,156.1,144.73,312.96,331.37,323.61,360.81,334.42,2387.53,1764.06,1508.24,1793.75,1221.27
196809,29.11,27.95,26.89,26.82,27.06,76.43,79.76,80.6,79.03,86.14,146.82,157.81,150.41,159.42,151.29,318.44,334.02,329.36,369.52,343.02,2408.17,1763.31,1525.73,1808.23,1243.93
196810,31.18,30.01,28.71,28.36,28.78,81.8,84.32,86.76,83.35,91.37,157.2,169.03,155.21,168.63,159.13,338.88,354.01,343.95,393.51,362.47,2455.06,1855.79,1558.98,1904.59,1346.13
196811,30.53,29.98,29.08,28.5,29.24,81.5,84.87,86.95,85.16,92.06,156.98,173.78,159.51,172.52,160.22,337.6,355.19,351.25,395.92,371.11,2410.18,1891.8,1584.95,1973.54,1354.07
196812,32.58,32.25,30.93,30.3,31.04,89.66,91.8,93.87,92.41,97.16,170.14,185.77,171.55,188.69,172.46,360.32,381.69,375.72,420.49,400.63,2555.52,1932.77,1666.55,2049.05,1399.41
196901,33.88,32.96,31.08,29.8,31.14,89.47,92.74,91.91,89.38,93.6,165.46,177.97,168.07,188.73,166.84,345.42,364.16,358.84,413.16,397.23,2416.26,1846.59,1610.94,1975.36,1355.46
196902,33.68,32.25,30.62,29.42,30.71,87.02,91.72,90.59,90.33,94.33,159.91,175.85,167,188.29,164.62,338.04,364.78,357.77,411.34,401.31,2362.95,1837.32,1622.89,1965.56,1370.65
196903,29.51,28.75,27.8,26.79,27.99,77.35,84.12,85.81,83.57,86.61,145.12,160.62,155.39,174.38,154.52,310.11,335.99,339.14,380.36,364.78,2277.55,1767.33,1529.44,1859.9,1278.97
196904,30.41,29.42,28.74,27.85,28.7,80.56,85.35,87.55,83.67,91.14,148.01,164.24,156.49,178.34,158.22,324.46,329.54,346.3,385.37,376.93,2371.62,1817.36,1583.32,1894.22,1339.71
196905,30.72,29.26,29,28.5,28.71,81.76,86.3,88.44,83.01,95.21,151.55,164.27,156.68,181.65,158.75,333.24,336.83,346.95,382.52,378.33,2458.68,1837.03,1594.17,1950.28,1368.75
196906,31.11,29.46,29.25,28.66,28.75,80.1,84.84,87.19,82.75,95.37,151.61,164.3,158.17,183.72,155.13,331.93,332.18,351.22,385.24,373.43,2441.03,1834.43,1600.57,1962.95,1370.09
196907,26.29,22.52,23.85,24.87,24.8,78.55,73.65,78.43,75.98,75.88,150.27,142.29,154.55,146.96,142.78,339.24,303.73,336.3,330.44,328.62,2345.5,1579.65,1790.99,1866.5,1729.28
196908,22.86,19.93,21.23,22.2,22.8,70.05,65.44,71.69,70.85,69.32,135.2,127.17,145.2,137.52,131.86,316.55,278.77,311.9,311.43,300.96,2249.95,1483.89,1673.96,1711.8,1628.35
196909,24.03,20.84,22.23,22.85,23.34,75.01,69.6,74.3,72.79,70.92,148.15,137.95,155.2,140.5,138.69,347.29,292.94,324.67,321.29,307.93,2401.64,1547.49,1725.28,1773.78,1645.07
196910,23.29,19.76,21.03,22.28,22.48,76.17,68.97,72.76,72.07,69.77,148.46,137.86,152.17,137.2,132.95,348.93,288.06,316.01,309.51,296.85,2388.05,1509.92,1681.14,1669.71,1568.4
196911,26.54,22.24,22.94,24.02,23.86,84.67,74.73,77.5,76.13,74.42,161.55,147.04,163.17,148.76,141.85,379.91,308.69,341.43,328.32,311.33,2528.9,1587.06,1753.21,1700.28,1621.54
196912,24.27,20.62,21.35,22.5,22.01,81.66,70.52,74.61,70.71,70.33,153.99,139.9,151.76,142.76,133.17,371.09,295.8,328.91,310.04,291.21,2487.93,1520.48,1670.74,1612.38,1578.34
197001,22.27,19.04,19.98,20.48,20.04,77.93,66.11,69.06,66.22,65.84,149.39,137.04,145.12,135.36,126.06,372.21,282.4,322,302.32,278.6,2509.74,1496.67,1643.66,1580.21,1493.2
197002,21.18,18.4,19.06,19.95,20.03,72.46,61.57,67.57,63.6,64.49,135.08,128.09,133.17,130.03,121.4,342.43,249.97,296.4,283.46,260.94,2295.72,1392.94,1507.77,1422.23,1426.11
197003,21.69,19,19.79,20.52,20.81,74.38,63.13,69.14,68.52,68.79,140.22,130.43,140.46,136.37,129.84,356.52,261.28,314.58,307.17,279.3,2371.52,1457.72,1630.59,1508.87,1529.02
197004,20.23,17.9,19.31,20.51,20.58,69.94,61.39,68.75,68.29,69.07,134.73,129.23,138.42,138.37,130.32,341.16,261.04,318.36,307.89,284.91,2311.75,1452.13,1674.77,1515.04,1551.14
197005,15.4,14.53,16.39,17.42,18.08,53.62,50.95,58.86,60.81,61.18,107.23,110.67,119.8,125.39,116.05,287.33,221.79,286.49,277.49,257.16,2067.65,1330.97,1523.35,1406.57,1424.73
197006,13.82,13.03,14.9,15.93,16.09,46.91,46.57,52.26,55.4,55.98,93.55,98.47,103.61,116.55,106.58,255.11,199.53,263.65,256.02,234.73,1895.79,1243.44,1431.97,1392.05,1353.21
197007,14.22,12.69,11.62,12.7,12.46,44.17,47.87,44.05,45.13,43.56,94.87,97.39,94.73,98.78,94.46,232.91,236.22,223.31,241.8,229.24,1741,1276.55,815.07,2017.37,768.94
197008,14.97,13.3,12.2,13.49,12.96,47.16,51.3,46.57,49.86,46.87,101.92,103.77,104.07,103.93,101.73,246.58,258.69,241.49,263.04,254.31,1814.43,1379.69,887.26,2225.66,813.07
197009,15.8,14.14,13.04,14.36,13.73,51.65,55.81,49.01,53.41,48.76,107.74,111.75,109.92,109.14,109.01,256.95,279.03,249.35,275.85,269.29,1883.13,1439.96,920.52,2312.8,856.58
197010,19.3,16.46,14.98,15.98,15.26,60.93,66.14,53.1,57.11,53.32,123.93,122.41,119.57,114.32,115.27,281.28,294.99,260.79,285.11,290.58,2015.7,1442.88,915.3,2315.42,891.91
197011,17.14,15.21,13.31,14.92,14.49,58.17,60.83,49.8,54.78,50.88,116.57,116.93,111.79,110.92,109.78,273.58,282.37,251.04,274.5,271.85,2010.87,1426.49,880.71,2308.4,853.92
197012,16.42,14.86,13,14.93,14.43,58.7,61.39,51.15,57.62,52.49,120.04,120.23,116.52,115.61,111.14,285.68,290.04,265.76,295.43,282.67,2109.54,1512.4,919.63,2425.63,896.56
197101,17.56,15.98,14.31,16.61,15.94,63.77,66.37,55.06,62.89,56.99,127.4,131.46,129.34,124.09,120.8,303.31,319.91,286.95,323.72,303.95,2226.94,1598.13,987.17,2544.3,956.46
197102,20.32,18.17,16.58,18.94,18.46,68.55,74.99,61.89,69.62,64.38,137.33,142.93,143.75,133.55,134.07,319.07,341.89,301.58,351,345.9,2317.23,1665.41,1018.53,2614.25,992.5
197103,21.94,19.61,17.57,19.54,19.16,71.25,77.51,63.36,70.28,64.78,142.81,145.49,146.45,134.62,136.08,329.27,351.46,301.25,361.03,348.47,2365.39,1660.04,1019.33,2606.58,996.9
197104,23.75,20.56,18.91,20.76,20.11,77.27,82.57,66.96,73.14,65.5,157.51,159.64,151.19,138.6,141.97,351.79,371.94,314.26,368.1,360.18,2500.94,1706.58,1064.99,2640.78,1019.96
197105,24.03,21.34,19.32,21.34,20.47,78.94,84.68,68.29,75.67,70.04,167.78,166.97,158.39,141.35,153.19,361.83,383.61,319.91,382.64,392.52,2590.59,1801.39,1071.35,2704.23,1079.99
197106,22.54,20.26,18.04,20.25,19.14,76.12,79.81,64.8,71.86,66.71,159.98,162.38,150.09,135.38,142.43,353.26,369.92,305.18,369.24,379.36,2521.45,1711.77,1021.66,2544,1023.66
197107,24.08,19.71,20.91,19.61,15.62,71.08,69.01,69.14,66.47,66.71,154.72,149.33,152.57,148.49,141.2,338.52,344.58,331.18,374.36,400.63,2593.48,1150.76,1780.67,1909.27,1215.41
197108,22,18.12,19.39,18.32,14.68,66.49,65.67,66.62,62.16,62.48,142.26,142.37,147.35,139.72,134.4,326.08,329.28,318.17,357.74,369.55,2489.09,1104.84,1715.85,1843.8,1145.36
197109,22.71,18.89,19.89,19.18,15.49,69.17,70.12,68.5,65.59,67.12,151.44,149.12,149.48,149.54,146.12,347.72,342.4,323.41,368.31,405.97,2614.6,1150.97,1677.71,1861.09,1293.34
197110,22.98,19.27,19.83,19.03,15.09,70.55,69.18,66.96,64.33,65.14,153,149.2,148,147.25,141.31,353.97,338.09,320.82,366.38,387.69,2620.89,1135.78,1653.27,1831.95,1264.49
197111,21.23,17.95,18.27,18.17,13.98,66.31,65.39,64.78,61.37,60.67,140.75,139.55,142.95,140.1,133.7,342.75,325.74,312.92,345.3,364.06,2528.02,1074.41,1584.89,1778.71,1208.1
197112,20.53,16.88,17.54,17.32,13.18,65.02,63.75,63.53,59.53,58.77,137.89,137.65,141.31,133.58,127.04,342.91,318.76,303.25,344.18,346.01,2546.29,1081,1574.13,1752.47,1205.92
197201,23.68,19.39,19.44,19.33,14.91,73.46,72.65,71.56,65.94,65.24,157.2,150.31,155.27,149.22,142.35,384.64,349.45,328.86,371.33,389.01,2758.95,1179.24,1710.71,1870.67,1312.87
197202,26.8,21.98,21.74,21.4,17.08,80.33,77.2,75.42,70.16,72.34,166.72,156.21,159.52,157.73,154.17,395.99,355.49,332.59,381.79,420.82,2833.46,1184.41,1693.91,1883.46,1391.06
197203,27.43,23.16,22.6,22.26,17.73,84.37,80.45,78.39,71.49,75.09,178.04,162.28,162.04,156.32,156.85,417.54,360.85,331.64,388.2,419.84,2954.98,1205.91,1703.19,1872.59,1386.35
197204,28.32,23.32,22.12,21.88,17.71,85.91,81.74,77.52,71.17,73.82,182.22,163.9,165.07,156.51,153.69,423.04,359.35,339.51,394.11,423.11,3029.08,1215.42,1634.99,1833.43,1425.15
197205,27.96,23.36,21.88,22.2,17.89,85.61,82.34,78.91,72.31,75.02,185.1,162.64,164.62,157.12,153.73,419.53,355.74,338.24,397.85,437.83,3055.14,1233.75,1629.3,1835.12,1406.16
197206,27.51,22.89,21,21.53,17.41,85.15,80.82,77.19,69.61,73.7,187.2,159.45,165.47,154.78,148.12,433.64,349.24,332.3,395.99,437.46,3148.54,1221.6,1665.79,1834.89,1360.43
197207,25.22,21.28,19.23,19.33,16.27,70.94,71.05,68.88,71.55,70.26,149.18,150.94,152.73,143.89,139.22,371.94,333.76,366.19,375.42,376.33,2768.31,1685.26,1578.93,1946.42,930.33
197208,23.4,20.24,18.41,18.66,15.75,67.17,67.56,66.59,70.07,66.79,144.32,148.52,147.54,142.73,137.61,358.74,316.33,358.65,374.31,366.89,2812.08,1663.21,1579.4,1916.73,912.91
197209,23.24,19.68,18.49,18.61,15.99,66.78,66.32,67.79,70.83,69.89,144.59,151.14,151.69,149.51,142.86,358.02,323.94,375.13,391.81,391.14,2826.27,1765.78,1680.72,2071.92,961.47
197210,22.11,18.78,17.56,17.88,15.29,64.4,63.85,66.3,68.97,67.45,142.41,147.03,149.39,146.34,138.63,351.29,312.58,372.13,380.91,375.3,2828.94,1734.51,1648.12,2108.98,924.06
197211,21.33,18.24,17.04,17.48,14.98,61.76,63.6,67.09,69.21,66.88,138.5,146.13,151.23,146.89,135.89,345.46,310.7,376.91,388.71,370.33,2855.41,1751.96,1681.46,2152.2,930.07
197212,21.25,18.99,17.82,18.48,15.84,64.47,66.59,71.55,72,71.85,142.52,151.93,160.54,157.12,145.51,367.71,334.26,400.41,413.45,409.38,2893.69,1852.03,1785.29,2308.87,1052.41
197301,20.87,18.44,17.18,17.96,15.53,64.04,64.68,72.31,69.25,70,143.82,151.06,159.01,155.02,141.15,369.46,329.8,396.04,404.39,390.87,2999.27,1847.02,1768.53,2306.6,1023.19
197302,19.26,17.61,16.65,17.3,15.21,57.19,61.05,67.18,67.07,65.74,133.01,139.36,149.33,148.98,133.98,344.36,304.78,375.91,389.65,372.98,2950.61,1773.31,1749.65,2311.56,976.83
197303,16.54,15.92,15.2,15.75,14.31,49.12,56.1,61.8,63,61.87,118.27,127.72,136.99,143.85,123.84,314.89,280.65,357.25,373.42,363.42,2882,1706.57,1651.64,2162.17,934.41
197304,15.37,15.3,14.76,15.58,14.02,46.66,54.53,60.15,61.48,61.64,112.34,121.89,133.75,140.86,123.01,302.27,268.92,349.19,363.66,365.95,2855.74,1687.02,1678.88,2198.93,948.33
197305,13.66,13.78,13.84,14.61,13.32,39.96,49.01,56.51,58.68,58.5,98.31,113.85,128.25,135.36,117.51,269.18,246.4,338.14,352.2,347.69,2685.09,1628.13,1640.93,2178.39,920.51
197306,12.08,12.27,12.58,13.42,12.17,35.43,44.29,51.91,54.68,52.97,87.96,104.15,121.58,130.84,108.49,249.47,226.35,328.78,341.16,329.98,2685.23,1595.53,1614.51,2089.39,859.98
197307,13.99,11.56,11.69,10.53,9.01,44.85,44.15,42.92,44.31,44.43,99.97,100.71,102.82,100.29,90.91,257.84,264.82,239.68,272.9,297.47,2594.72,1510.88,1661.69,1773.82,862.52
197308,16.73,13.42,13.03,11.97,9.95,54.68,49.97,47.52,47.25,48.79,118.84,110.39,110.16,102.03,97.74,297.07,289.34,255.63,280.56,323.88,2733.52,1591.05,1656.02,1802.33,895.46
197309,15.86,12.46,12.25,11.24,9.45,52.89,46.41,45.04,44.56,46.53,114.92,105.21,105.09,98.93,96.5,288.16,285.34,249.49,269.89,322.02,2629.64,1542.06,1580.21,1744.64,894.16
