Date,MMM_PX_LAST,MMM_PX_VOL,AAPL_PX_LAST,AAPL_PX_VOL,AXP_PX_LAST,AXP_PX_VOL,T_PX_LAST,T_PX_VOL,BA_PX_LAST,BA_PX_VOL,CAT_PX_LAST,CAT_PX_VOL,CVX_PX_LAST,CVX_PX_VOL,CSCO_PX_LAST,CSCO_PX_VOL,KO_PX_LAST,KO_PX_VOL,DD_PX_LAST,DD_PX_VOL,XOM_PX_LAST,XOM_PX_VOL,GE_PX_LAST,GE_PX_VOL,GOOG_PX_LAST,GOOG_PX_VOL,GS_PX_LAST,GS_PX_VOL,HD_PX_LAST,HD_PX_VOL,INTC_PX_LAST,INTC_PX_VOL,JNJ_PX_LAST,JNJ_PX_VOL,JPM_PX_LAST,JPM_PX_VOL,MCD_PX_LAST,MCD_PX_VOL,MRK_PX_LAST,MRK_PX_VOL,MSFT_PX_LAST,MSFT_PX_VOL,NKE_PX_LAST,NKE_PX_VOL,PFE_PX_LAST,PFE_PX_VOL,PG_PX_LAST,PG_PX_VOL,TRV_PX_LAST,TRV_PX_VOL,UNH_PX_LAST,UNH_PX_VOL,UTX_PX_LAST,UTX_PX_VOL,VZ_PX_LAST,VZ_PX_VOL,V_PX_LAST,V_PX_VOL,WMT_PX_LAST,WMT_PX_VOL,DIS_PX_LAST,DIS_PX_VOL
7/15/2015,156,691715,126.82,33649200,78.54,3947013,34.73,29044933,146.89,2653911,84.16,3661720,94.24,6490360,28.11,23378353,41.13,11252142,59,4419800,82.76,9289210,26.77,27925145,583.96,2073330,212.96,2536657,115.58,3365201,29.69,47852544,100.42,7990325,69.19,16891606,99.07,7572526,58.22,5748728,45.76,26629615,55.95,5017136,34.98,19466157,82.15,6673662,102.42,1737751,125.86,5067255,111.25,2844499,47.33,9623960,70.02,4506241,73.65,4566724,118.3,4845200
7/14/2015,156.78,427051,125.61,31768139,78.97,3904938,35.12,25142412,147.75,3388765,84.46,3797675,95.55,5218610,28.03,20932759,41.17,19531043,59.43,3476537,83.11,9310155,26.66,22294572,584.18,3741583,212.16,2090696,115.36,3688931,29.65,39778254,99.78,9890556,69.04,20185118,98.78,5746119,58.19,7235149,45.62,22880260,56.17,5561468,35.08,18496477,82.04,6119504,102.38,1211355,125,4192391,111.51,2987466,47.41,9973554,70.1,5635409,73.79,5518153,117.85,5061659
7/13/2015,156.47,557759,125.66,41440538,78.53,3677506,34.88,26803199,146.62,2194245,83.64,4228547,94.6,5038824,27.79,20623079,40.66,9854203,59.51,6047873,82.42,8026658,26.47,24324597,571.73,2089641,210.12,2041670,114.9,4171921,29.73,26452360,100.27,6986321,68.09,16175638,98.43,4578676,57.87,9133756,45.54,28178329,56.205,5047642,34.82,18226226,81.91,7332927,102.33,2174915,122.45,3766898,111.58,3892878,47.2,10184438,69.52,6832321,73.88,6084498,118.05,7595237
7/10/2015,154.95,552711,123.28,61354474,77.31,3036031,34.65,30999216,144.48,2192062,82.15,3495037,94.41,5631910,27.28,16079311,40.39,13360379,58.25,4910096,82.22,8628659,26.27,25359841,556.11,2171750,207.19,1840567,113.1,4631403,29.17,31423799,99.53,6969285,67.05,12356059,97.65,5179204,57.95,8047391,44.61,25465757,55.26,5160156,34.36,21146375,80.95,6892498,101,1225314,122.15,4033477,110.18,4310680,47,14727062,68.42,5110161,73.12,5579323,116.44,7020711
7/9/2015,153.75,550714,120.07,78595038,76.34,3934003,34.39,33071347,142.8,2486829,81.69,4570662,93.78,7908996,26.91,20129736,39.92,13392040,57.9,6661880,81.6,11980543,26.02,30411376,544.65,1488324,204.81,2256224,111.38,3643735,28.93,47167803,98.4,7316390,66.11,14984705,96.49,5482465,57.38,8677777,44.52,32424672,54.72,6168402,33.86,22112005,80.66,10419811,100.07,3102032,119.34,3315646,108.92,2554982,46.26,16304497,67.05,4837767,72.78,8695824,115.6,7016849
7/8/2015,152.71,336631,122.57,60761614,75.93,5544756,34.79,31591717,141.92,3386472,82.27,4325075,93.56,7719125,26.99,27863352,39.86,11383747,58.16,5544922,81.97,10056994,25.89,32030673,541.7,1383065,204.06,2185114,111,3794058,29.5,45223830,97.77,6845543,65.43,17707242,95.84,4914297,57.35,9111598,44.24,39785901,54.635,6733634,33.45,20209854,80.99,6724685,98.76,2352208,118.78,4009815,108.67,3806260,46.58,17859551,66.73,5973457,73.06,7790963,115.19,8445169
7/7/2015,155.43,691745,125.69,46946811,77.55,7182951,35.77,27143865,143.15,3712024,83.99,5192999,95.27,11774876,27.36,25436748,40.25,20335005,59.1,8859726,82.87,15641535,26.47,32647133,550.03,1679759,208.21,3304151,112.4,5515857,29.9,43833713,98.92,7122569,66.8,22421483,96.68,4794388,57.99,9034251,44.3,36435827,55.645,7207070,33.73,25852788,81.72,11690399,100.03,2716837,120.7,6476201,110.09,4732109,47.25,18025793,67.77,6500716,73.79,12421297,117.1,8359934
7/6/2015,155.08,505230,126,28060431,77.59,5724771,35.61,25640275,140.52,2093398,83.15,4896587,94.77,8341632,27.22,22858247,39.42,10252593,60,8139726,82.53,11694425,26.31,27858107,545.62,1280687,208.04,2816813,111.32,3864664,30.04,32468065,98.2,6817796,67.33,13527098,95.65,3852466,57.55,8054146,44.39,23033961,54.92,4991324,33.25,20992420,80.05,6601218,98.94,1756017,122.16,6522842,109.36,4195070,47.04,12051743,68.12,5270623,72.53,10536477,115.7,5880490
7/2/2015,155.38,555137,126.44,27210952,78.21,4577689,35.73,22254343,140.21,2116516,84.38,2582215,95.87,6419079,27.33,15635547,39.49,8975923,59.99,12006300,83.14,9187997,26.78,26002262,547.34,1406213,209.2,1816596,111.49,3845043,30.555,27105223,98.44,6091886,67.52,12822941,96.17,3250897,57.67,8518380,44.4,21752013,54.935,5900022,33.37,22627197,79.93,6602521,99.23,1996205,121.81,3682344,109.56,5159473,47.2,9872374,68.24,5053044,71.86,6586071,114.97,5549504
7/1/2015,155.65,640058,126.6,30238811,78.4,5319947,35.57,36972230,140.73,3260868,83.95,5296181,96.09,7295347,27.35,24461290,39.5,11177431,61.43,5796513,82.37,13529076,26.66,30427429,543.3,1537973,209.94,2820266,112.07,4216233,30.18,27178920,98.47,6726694,68.07,13964423,95.76,4446181,57.6,9380054,44.445,28343907,54.715,5923952,33.69,28218521,79.72,8868020,99.3,3447955,123.38,3269320,110.82,4126835,47,12545875,67.85,6260775,71.88,10773904,115.13,5435397
6/30/2015,154.3,906714,125.425,44370682,77.72,7793019,35.52,31390076,138.72,3434761,84.82,4077877,96.47,9925372,27.46,31236844,39.23,14621325,60.75,7219168,83.2,14981145,26.57,35557794,540.04,1725464,208.79,4167331,111.13,5938810,30.415,34412200,97.46,8967911,67.76,20677358,95.07,6656019,56.93,11847325,44.15,35945384,54.01,7531108,33.53,35018708,78.24,8451427,96.66,2752041,122,4982584,110.93,5910599,46.61,15044104,67.15,6811014,70.93,11102559,114.14,6946744
6/29/2015,153.95,896596,124.53,49161427,77.8,8553321,35.77,28999241,138.73,3755500,85.3,4747317,96.69,8764550,27.54,31838316,39.4,15500771,60.4555,7685619,82.82,11739236,26.64,33372327,541.25,1887816,207.65,3292821,110.54,5187380,30.39,35194454,97.68,11150902,67.2,19934417,95.44,8412817,57.29,9601215,44.37,34081746,53.835,9004902,33.59,28839453,78.32,7966240,96.14,1818607,121.19,3603962,111.53,4160431,46.77,15032432,66.72,9706735,71.42,8187836,113.05,7618224
6/26/2015,157.09,798035,126.75,44066841,79.88,15746737,36.12,30005945,142.48,3153251,86.82,4387343,98.6,10015533,28.28,28087785,40,16215596,62.3174,10102964,83.86,19023328,27.09,25777443,553.06,2183753,213.17,2762606,112.6,4208527,31.02,62157179,99.64,9041052,68.95,14489159,97.29,6039506,58.49,13083743,45.26,49835287,54.855,20287620,33.92,35670284,79.34,7703191,97.92,2061640,123.25,16358215,113.52,3667704,47.62,18492751,68.75,7025589,72.12,6897822,114.99,9509570
6/25/2015,155.92,771050,127.5,31938100,79.88,6591058,36.18,47585217,142.45,2153754,86.72,3239051,98.34,6062807,28.4,14606105,40.02,10607592,62.8399,5376976,83.93,10259382,27.04,23342077,557.95,1335270,212.82,2434684,112.24,4467082,31.99,22743275,99.12,6581098,68.65,13314291,95.79,4322309,57.9,9951167,45.65,20615995,52.61,10811370,34.02,23025334,79.39,5855728,97.81,1403834,122.33,6149545,113.3,3786178,47.44,14445372,68.62,4705090,71.86,5293151,114.45,6213483
6/24/2015,157.54,733167,128.11,55280855,80.74,5637585,35.78,33443204,143,3989088,88.17,3413646,99.27,7451884,28.51,20978767,40.19,10385088,62.8874,9749873,84.68,11800118,27.26,32456692,558.57,1446156,214.43,3945152,112.35,3716056,31.91,23313889,99.33,7254699,69.02,16995033,96.64,3927133,58.24,7908413,45.635,34890901,53.11,5056198,34.23,23080402,79.51,8843732,98.78,1402481,119.17,4650530,113.97,4271194,47.29,17742318,68.86,4670595,72.38,7338351,113.77,5636168
6/23/2015,159.84,575703,127.03,30268863,81.36,5356347,35.91,69970850,144.43,2864424,88.45,2538952,100.09,5697930,28.785,21041320,40.38,11094928,65.0723,6756702,85.07,10223910,27.55,32510907,563.39,1569808,218.4,2735585,113.18,3075864,32.085,17995949,99.78,6046627,69.75,15736884,97.18,4541658,59.03,8370963,45.91,25896473,53.6,5934286,34.5,18452412,79.79,7190628,100,1105187,122.74,4991031,115.23,3632782,47.77,14411380,69.42,3888705,72.57,7876315,114.41,6003070
6/22/2015,159.68,452485,127.61,34039345,81.25,5548612,35.04,23586540,145.7,2086105,88.27,3648566,100.29,6416085,28.94,20160009,40.48,8775913,66.4878,3040072,85.17,9465144,27.42,27504658,559.68,1737569,216.51,2006095,113.07,3190171,32.26,23608409,100.09,5055871,68.96,14306669,96.87,3893258,58.83,8362462,46.23,20318055,53.395,4186666,34.31,14041005,80.45,6907940,100.04,1263042,120.25,4435575,115.28,2971121,47.53,9191874,69.09,5511724,72.79,6489463,113.53,5906156
6/19/2015,158.95,1737297,126.6,54716887,80.19,13054844,34.99,35660954,145.13,4837280,87.52,3910897,99.47,10512046,29.03,31970053,40.4,23550571,66.3453,5055770,85.21,16129576,27.24,60267647,557.52,2964489,213.19,4163396,112.43,9255075,32.07,39008379,99.86,11653584,68.08,21606383,96.08,8279349,58.04,12613521,46.1,63837036,53.265,7285558,34.18,28878959,80.54,15598811,99.45,3014948,120.33,4178666,114.89,4210245,47.46,26861656,68.69,8728814,72.74,14550688,112.62,9587721
6/18/2015,159.62,633974,127.88,35407220,80.77,4632281,35.02,37333202,145.38,3728900,87.44,3373646,100.25,7167979,29.21,24156052,40.65,16314590,66.6398,3707123,85.48,10247825,27.37,37680661,556.18,2059603,214.6,2167188,111.85,7222590,32.38,27722373,100.36,8815756,68.78,16759603,96.17,5100999,58.59,7440464,46.72,32658343,53,5690530,34.37,24510771,80.82,10712462,101.47,2196547,120.89,3478319,115.9,3753626,47.77,14527255,69.5,7596781,72.98,8376621,113.22,6929896
6/17/2015,156.95,535994,127.3,32918071,80.32,6945555,34.8,30455930,143.43,2775397,87.25,3402771,99.76,8231073,28.93,20959035,40.27,13898422,66.0128,3413678,84.73,9090188,27.27,36548320,546.6,1222049,212.93,1778397,110.47,5722179,31.95,28194229,98.73,6155753,68.14,14521889,95.22,3940986,57.91,7917344,45.97,28704061,52.375,4072494,33.98,20993535,80.08,9305776,99.78,1226010,119.74,4805900,115.07,3799425,47.27,18216425,68.75,7818293,72.73,5703861,111.49,4732297
6/16/2015,156.49,420668,127.6,31494131,79.36,6992677,34.67,29729847,142.34,2450557,86.59,2895860,100.04,8763706,28.71,16920270,40.08,12517410,65.8798,2732071,84.68,9100116,27.22,27569524,544.87,1626349,213.56,1954185,110.23,3466563,31.635,20254468,98.36,6049522,68.37,11692849,94.63,3094773,57.71,6968907,45.83,27070306,52.28,5034098,34.04,20668868,79.1,8285671,99.49,1436190,121.55,7229358,114.94,4936232,47.42,10861975,69.01,5937366,72.35,6215625,111.06,3848346
6/15/2015,155.87,601946,126.92,43988946,79.25,4929335,34.41,24465457,142.29,2631428,87.13,2721010,99.29,6178081,28.48,25722123,39.59,11364793,65.5948,3656209,83.72,9563933,27.21,28498668,543,1357481,211.76,1903767,110.01,3965178,31.39,23174992,97.49,6833452,67.99,14082323,94.3,5861757,57.12,10106506,45.475,33254517,51.675,4901994,34.04,20933597,78.12,7527947,98.79,1458011,118.98,6809507,114.61,5972871,47,10875820,68.57,5995111,71.93,7566777,110.18,5742208
6/12/2015,158.04,558035,127.17,36886246,79.53,6253475,34.65,25869065,142.8,2395238,87.85,2212758,99.87,6475549,28.54,21919545,39.96,15568577,65.6613,2743045,84.02,8347341,27.39,22170553,547.47,1273383,213.06,2006235,110.6,4301864,31.32,31629752,98.35,8717217,68.25,11804741,95.06,3702368,57.87,15812329,45.97,23930972,51.89,4133038,34.21,21685532,78.87,6508632,99.47,1426110,117.65,3076621,117.6,2345293,47.25,10619101,69.33,4900741,72.43,7246589,109.95,4009859
6/11/2015,159.86,653027,128.59,35390887,80.3,4013377,34.88,30440848,142.96,2924468,88.17,2872879,101.12,5582880,28.86,24387127,40.1,11944854,66.2693,2529779,85.09,7759265,27.51,31388401,550.04,1293560,213.94,2024123,111.29,3642764,31.85,24293627,99.24,6175188,68.52,13739872,95.59,4203867,58.91,11640259,46.44,27347758,51.94,6178028,34.46,20155476,79.41,7633332,100.13,1709206,119.32,3815604,118.32,2707484,47.76,10029707,69.64,5238730,72.94,7419959,110.62,5036279
6/10/2015,159.04,540466,128.88,39087250,80.19,5865352,34.72,31312320,141.62,2784396,88.48,4717130,101.83,7588426,28.66,26223345,40.33,11979870,66.2028,2914564,85.21,10147049,27.63,33175668,552.6,1515805,213.13,2677304,110.98,3967931,31.82,33336820,98.88,10025139,68.26,17478898,95.3,4828577,59.61,10223248,46.61,28417405,51.67,6270398,34.31,23674000,79.54,9483534,99.18,1891457,118.55,4006416,117.5,3145776,47.47,13007281,69.63,6807778,72.93,11215817,110,5128742
6/9/2015,156.98,450378,127.42,56075420,79.17,4506269,34.51,23986602,140.1,2647571,86.73,3984912,100.42,7156959,28.24,15527495,40.2,10772741,65.7468,4084721,84.58,8105514,27.33,31113885,542.16,1500846,209.02,2278834,109.53,3658994,31.25,33976735,98.21,7844315,67.18,13263493,94.73,7770880,58.84,6445186,45.65,24406057,50.675,3476844,34.01,23211089,78.9,11528875,97.8,1883484,116.99,3047335,116.3,2499461,47.34,12295087,67.95,4439728,72.47,8335572,108.52,7711756
6/8/2015,156.59,411600,127.8,52674786,78.81,5883574,34.59,25928796,140.64,2756645,86.15,3355823,100.42,8213862,28.275,19011738,40.16,14339260,65.9368,3389366,84.85,12244688,27.24,29812813,543.48,1366816,209.79,2180658,109.93,3449728,31.3,38171576,97.96,7054613,66.89,14558660,95.32,4594648,58.87,8047763,45.73,22121634,50.72,4314090,33.98,17670265,77.71,10916201,97.76,2447721,116.91,3271253,116.18,3237071,47.44,16598593,67.68,4864250,72.61,9592958,109.29,6068142
6/5/2015,157.08,685921,128.65,35626800,79.39,4817000,34.57,36713215,140.73,3215636,86.05,3937629,101.59,6080925,28.58,25357935,40.1,15975551,65.6138,4632007,84.28,11388508,27.29,30647728,549.53,1219841,210.45,3225056,110.37,4505390,31.84,27778516,98.59,7557268,67.42,20801141,95.54,3959308,58.99,10881834,46.14,25438086,51.015,3791746,34.09,23067781,77.43,9439700,99.31,1804080,116.53,2724464,117,2667353,47.23,23574515,68.37,4413051,73.06,10635085,110.3,4323537
6/4/2015,158.35,786875,129.36,38450118,79.36,5438075,35.27,56219033,141.19,3239507,85.47,3775249,101.39,6896416,28.61,26774517,40.59,10145794,66.2028,5638917,84.22,12607257,27.26,33360470,551.69,1343317,208.87,3462485,111.46,4328576,32.31,33761835,99.23,8057860,66.33,13863283,96.31,4702848,59.47,10830276,46.36,27745512,50.975,4467168,34.24,20659114,78.15,7714574,100.21,1637813,116.65,3300333,117.14,3581637,48.1,38418872,68.21,6460018,74.15,8982797,110.3,5748198
6/3/2015,160.16,626448,130.12,30983542,80.6,4321729,35.03,39115938,143.81,3755788,86.23,2841823,102.17,5175666,29.09,20536900,40.87,8153777,67.7037,5233171,84.95,8179540,27.53,26306271,555.29,1335479,208.29,2417000,113.16,6337980,32.73,38138690,100.09,5375153,66.7,12927263,96.52,4165709,60.39,8662358,46.85,28002154,51.255,4766704,34.41,17201219,78.56,5985813,101.01,1828475,118.35,3438063,118.51,3129869,49.08,17697837,68.95,4906437,74.89,6093825,111.17,4510344
6/2/2015,159.08,832403,129.96,33667627,79.99,4197300,34.36,19508848,143.25,4986500,86.17,2817845,102.58,5040002,29.08,15995587,40.99,11878845,67.7037,12518411,85.14,9328322,27.33,26325304,553.95,1592828,206.43,2230654,111.59,6088225,33.27,36351102,99.98,8312446,66.02,12784152,96.29,4430255,60.24,8993032,46.92,21498326,51.055,4974676,34.49,18666242,78.54,7380764,100.33,2446528,117.75,4219463,117.34,3503334,49.14,11094113,69.04,4458019,74.53,5797834,110.75,4425947
6/1/2015,158.98,624281,130.535,32112797,79.47,4716898,34.35,28235746,141.25,3897020,85.53,3976918,102.63,5412416,29.18,23799371,40.94,12684052,68.0552,3874246,85.13,9077512,27.28,33322427,549.21,1660500,207.81,2088203,111.67,5114842,33.905,46734502,100.04,7298085,66.08,11899261,96.22,4919173,60.75,11807388,47.23,28837332,50.88,4944150,34.56,27551643,78.85,7588036,101.01,1350990,119.86,3876398,117,2341643,49.22,11968023,69.11,6309379,74.73,5646037,110.96,6778890
5/29/2015,159.08,1294026,130.28,50884452,79.72,7385145,34.54,29885075,140.52,6199220,85.32,4685657,103,6673374,29.31,26018129,40.96,19628649,67.4567,5545320,85.2,14631316,27.27,41661017,545.32,2172282,206.19,2255524,111.42,5310612,34.46,43545500,100.14,9957798,65.78,14310723,95.93,6439140,60.89,20015567,46.86,36519594,50.835,5562280,34.75,50083281,78.39,12551704,101.12,2046156,120.21,6019926,117.17,5061360,49.44,14778355,68.68,6678126,74.27,6375067,110.37,5264878
5/28/2015,160.87,531235,131.78,30733309,80.09,4444099,34.8,19591680,142.33,3103154,86.01,5899123,103.24,5099925,29.35,18219564,41.14,9395168,67.8652,3502286,85.11,8038943,27.63,26418344,554.18,1177318,208.48,3084930,112.19,2806141,34.01,27065690,101.15,5700051,66.2,11797444,96.48,10204033,59.7,9530115,47.45,19283666,51.15,5781666,34.44,15817238,79.33,5803445,102.15,1215735,119.62,2873631,117.69,2904413,49.54,8432832,69.56,3894955,74.84,5025471,110.53,3391980
5/27/2015,161.02,588664,132.045,45833246,80.11,5105088,34.95,36633602,143,2837146,87.92,4517116,103.11,5857534,29.31,23959933,41.12,9863138,67.2382,4002068,85.11,10778275,27.52,25326776,554.25,1742237,209.06,3011464,112.16,4147790,33.71,30172655,101.13,9297934,66.47,10963652,98.66,8129531,59.46,9726731,47.61,27335639,51.42,8896744,34.3,22041415,79.39,8094560,102.34,1288538,119.45,2887650,117.64,3365087,49.57,14517373,69.49,7064824,75.19,6987068,110.37,3984196
5/26/2015,159.59,928058,129.62,70697560,80.19,5282736,34.67,40654956,142.8,3476752,87.84,3149610,103.29,8010150,28.95,25877100,40.99,15194348,67.2097,4129812,85.35,11288963,27.52,47465199,547.19,1873709,206.38,3336312,110.93,4612599,33.105,28594511,100.82,7918872,65.73,15571327,98.46,7123129,58.97,10857710,46.59,29581860,51.71,5691368,34.11,18863608,79.14,6698256,101.6,1545623,118.24,3014507,116.87,3434629,49.42,17460067,68.54,6228123,74.9,10573616,109.44,5970756
5/22/2015,160.98,621263,132.54,45595972,81.25,3395835,34.71,26349206,144.81,3877994,88.63,3483791,104.89,4717179,29.26,20079663,41.21,11909499,67.2477,2585628,86.52,7598432,27.68,23289341,554.52,1213288,207.8,3040357,112.16,3693959,33.45,20845033,101.35,6216965,66.47,9296939,98.99,4559491,59.38,8990387,46.9,25720583,52.215,5654776,34.28,12973502,79.95,6003623,102.73,1565397,119.59,2945924,118.62,2389585,49.61,12324413,69.62,4511698,75.86,6815006,110.26,4267697
5/21/2015,162.06,935032,131.39,39730364,80.76,4249682,35.07,41576038,147.35,2676437,89.33,8155485,105.49,6549347,29.43,20806934,41.23,9270925,67.4282,3875290,87.21,8357353,27.72,40311149,556.81,1708512,204.95,2225002,112.01,4238635,33.55,21269776,102.42,6875627,66.65,12934474,99.28,4730442,60.1,8039016,47.42,22410698,52.2,5455100,34.36,18112198,80.41,6055727,103.09,1777108,120.46,2983475,119.12,2121214,49.9,15667648,69.37,6483841,76.11,6756162,110.39,4880577
5/20/2015,161.9,662041,130.06,36454932,80.96,3986654,34.62,27280899,146.42,2104019,87.93,3841547,105.25,6521187,29.62,19410906,41.35,10965231,67.1242,4524095,87.13,7276571,27.64,40173649,552.51,1541962,205.08,1831225,112.1,7004521,33.37,21359801,103.6,7146547,66.48,12446012,100.11,6185077,60.46,6034865,47.58,25047919,52.305,5400302,34.3,15316889,80.48,5486969,103.7,1824096,121.24,3379166,118.87,2432506,49.69,13583647,69.78,4870062,75.9,10541876,110.2,4393474
5/19/2015,163.12,784330,130.07,44633240,81.36,6063537,34.37,38270674,147.05,2366375,87.24,5676841,105.02,7927644,29.735,18926264,41.31,9071997,67.6847,5544144,86.99,9777078,27.35,29150774,549.28,2356274,205.4,2370071,112.34,11133206,33.15,21867134,103.96,7724081,67.01,14282994,100.68,10809150,60.52,8128726,47.58,28574813,52.32,5971288,34.21,20854707,80.83,5729453,103.66,1667437,120.55,3554852,119.07,2808359,49.55,15675071,70.16,4351021,76.43,22458581,110.56,4549640
5/18/2015,162.87,607683,130.19,50882918,80.17,4579850,34.87,59611861,146.71,2153190,88.29,3074689,106.65,6390598,29.76,23953043,41.32,11511687,66.4878,5366890,86.85,6395354,27.31,22489480,546.67,1335256,204.66,2164617,114.33,6878237,33.41,23689479,103.42,10479584,66.42,10510893,98.02,4100835,60.01,7190826,48.01,24136502,52.375,5045232,33.98,24619161,80.74,5590781,103.17,1382601,119.8,2824661,118.51,2435081,49.6,15040849,70,5554915,79.92,8300267,110.33,4868918
5/15/2015,163.3,817200,128.77,38208034,80.22,4479254,34.33,28264128,146.88,3368855,88.43,3204989,108.03,5641588,29.55,37677292,41.52,8479028,66.7348,9787932,87.35,8422209,27.27,35768687,546.49,1671977,202.97,1742949,113.35,4575811,32.99,17149694,102.3,6023543,65.88,11152125,98.04,7607217,60.23,7665651,48.295,28642694,52.49,7865296,33.99,16886762,81.05,7454848,102.68,1627543,119.33,3083804,118.49,2964693,49.79,14083327,69.57,7121014,79.24,6617173,110.3,5852173
5/14/2015,163.15,673770,128.95,45203456,80.75,4450782,34.13,23908724,147.96,3495827,88.74,3228419,108.45,9751666,29.05,56696268,41.5,9960964,66.1838,15242401,86.97,8791275,27.41,26976059,549.2,1586833,202.62,1957048,111.94,3815733,32.97,21098939,101.83,5454009,66.05,11855518,97.71,4743954,59.78,7127334,48.72,32980892,51.72,5433374,33.94,17894537,80.57,5634158,102.75,1641616,118.53,4771391,119.14,2728783,49.97,12094552,70,6491067,78.72,6170246,109.93,4662043
5/13/2015,161.31,946081,126.01,34694235,79.86,5494547,33.9,34748757,145.62,2680190,88.44,3179214,107.7,5517559,29.35,38263966,41.05,13183745,65.8608,33854903,86.56,8629433,27.21,37170407,539.49,1211920,201.43,2143328,111.19,4340651,32.64,20470841,100.55,5826750,65.52,11874274,97.35,6526893,59.18,7320884,47.625,34184613,51.08,4508286,33.53,23762495,79.7,6459854,101.97,1699283,115.86,3667715,117.37,3039359,49.73,16200353,68.65,5130304,78.16,8421167,109.19,4141357
5/12/2015,160.07,677939,125.865,48160032,79.08,4575669,33.66,41281635,145.43,3543850,88.16,4066384,107.56,5026480,29.23,31760956,40.69,12384499,71.1046,6061085,87.02,9788887,27.03,29789840,538.73,1764123,200.53,2247452,112.52,4053840,32.25,24530199,100.47,6903070,65.36,12762234,97.95,4848072,59.44,13191909,47.35,29928264,51.185,4676460,33.78,17889918,79.95,6305837,101.67,2083133,114.64,3844554,117.36,2804104,49.62,20448877,68.69,7438183,78.96,8448963,109.24,6345037
5/11/2015,159.9,727821,126.32,42035757,79.7,5827394,33.49,21479715,145.89,3969023,88.77,6882568,107.36,6003613,29.21,27045187,40.94,10113526,71.6271,5846953,86.78,11997787,26.92,32453388,545.78,1092923,201.73,1966678,111.9,3725195,32.69,18358579,101.03,5698884,65.45,13799675,97.51,4123700,60,9718856,47.37,24609416,51.395,5339820,33.96,26469509,80.27,5237754,102.22,5003570,114.77,3376389,117.7,3023814,49.8,9900463,69.02,10998489,78.1,3744882,108.6,6728542
